Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2021-09-16,1487.6341552734375,1491.7825921174215,1465.0806095849916,1466.463344258716,5130275
2021-09-17,1508.80517578125,1515.3376022000818,1486.9190153299394,1496.2647563574124,10249051
2021-09-20,1487.538818359375,1508.3758779311313,1485.774603505273,1491.4964569205695,4390805
2021-09-21,1480.005126953125,1495.9310232748892,1458.0713539637202,1489.5892786717568,7387498
2021-09-22,1462.60107421875,1478.2885590990988,1459.0726444535887,1477.191847227849,5291101
2021-09-23,1497.218505859375,1499.125790580215,1470.5165197676154,1470.5165197676154,6832152
2021-09-24,1527.3057861328125,1533.4090033800328,1501.9865379288772,1505.8011069140935,10403351
2021-09-27,1549.7640380859375,1559.6819410299202,1533.4567784629237,1540.7997774171185,8207731
2021-09-28,1540.179931640625,1556.3441208904585,1508.6620093435693,1556.3441208904585,6386895
2021-09-29,1519.9627685546875,1532.1217079755372,1511.6661270438499,1522.966765105651,8131518
2021-09-30,1521.01171875,1531.8832641016802,1509.7110809338294,1512.4766668478007,7987674
2021-10-01,1509.32958984375,1515.3375827717266,1492.6885786239427,1509.6157290922865,5564298
2021-10-04,1512.23828125,1527.1150778873136,1510.18792701726,1515.3376187332492,3525514
2021-10-05,1521.488525390625,1523.4435386244727,1503.1786402233647,1518.198506097127,5128589
2021-10-06,1540.0369873046875,1551.4329663268873,1513.4303436148095,1522.0131243914532,9300415
2021-10-07,1535.8409423828125,1552.2435435729715,1532.5031942931882,1551.194560312801,5632862
2021-10-08,1528.354736328125,1546.807690113474,1525.9706307638317,1537.271267856301,3622781
2021-10-11,1558.060791015625,1568.7415379005968,1524.873993375717,1525.732294703051,6540424
2021-10-12,1554.055419921875,1565.45151489531,1549.6686887621227,1549.6686887621227,4088473
2021-10-13,1563.4012451171875,1571.6025457996354,1554.436984012989,1561.1124802633515,3112822
2021-10-14,1609.176025390625,1611.6554720653662,1562.0660729248932,1562.0660729248932,7378644
2021-10-18,1592.8687744140625,1645.032961468229,1589.7694369504268,1625.9601155381624,14428228
2021-10-19,1610.415771484375,1613.991930256024,1593.5363486467595,1597.7800104912155,4493770
2021-10-20,1596.254150390625,1619.999867088958,1587.2898894332068,1610.7971955550734,5454284
2021-10-21,1598.5906982421875,1603.9786843243985,1583.8568542687367,1594.2993077198769,4869095
2021-10-22,1602.834228515625,1628.8209801009593,1593.2978059155023,1602.2143377643351,6087777
2021-10-25,1580.1851806640625,1611.6553743646743,1538.9878827478235,1611.6553743646743,8213383
2021-10-26,1576.13232421875,1596.2541536310764,1570.028990166538,1573.509807872296,6045328
2021-10-27,1566.6436767578125,1587.8622187421074,1561.398643907762,1576.1323714401547,6624821
2021-10-28,1519.724365234375,1573.5098149174735,1513.5734188860818,1573.5098149174735,8898875
2021-10-29,1509.47265625,1527.7349291535625,1487.6819534828696,1516.2912218190788,6203437
2021-11-01,1530.882080078125,1536.3177947986933,1510.1403593848465,1511.5230941998316,4061160
2021-11-02,1532.2646484375,1546.8076924011982,1525.875292080306,1531.5494167671543,6618861
2021-11-03,1508.137451171875,1535.2686423381408,1502.5110551697298,1530.691113090513,5103669
2021-11-04,1520.05810546875,1523.7773337404803,1516.3866058768347,1521.0594764535515,548404
2021-11-08,1526.0660400390625,1530.3097015689675,1497.6474538755833,1518.2938322691577,9471790
2021-11-09,1499.3641357421875,1520.6780182852108,1496.3125268865758,1520.6780182852108,6347738
2021-11-10,1483.1522216796875,1496.2648036106284,1478.1455994878738,1495.3111612883781,6857063
2021-11-11,1476.5242919921875,1482.8183073457153,1464.4129659825016,1478.1931658728943,3999702
2021-11-12,1481.006591796875,1486.7761746656104,1473.4251815650591,1478.1456647038997,7457046
2021-11-15,1485.0594482421875,1498.9826023202108,1482.3415910123554,1489.6845900419244,4766797
2021-11-16,1476.23828125,1485.0117438504863,1470.134947244203,1482.9137773538437,4122703
2021-11-17,1459.8355712890625,1472.4236021522267,1457.642147596942,1465.652765605958,3799439
2021-11-18,1468.036865234375,1471.9467750766905,1454.5428044611092,1455.30576480608,4576437
2021-11-22,1445.1016845703125,1480.720197460068,1429.5573865562649,1474.3308412842632,7630636
2021-11-23,1445.292724609375,1456.9748435140955,1426.9827214587976,1432.3708240726467,5617607
2021-11-24,1447.6767578125,1465.1283422694205,1443.8621885657744,1453.3508830024382,15401143
2021-11-25,1455.21044921875,1462.219813388223,1437.1389738493776,1444.5774304975705,5125826
2021-11-26,1420.8316650390625,1436.852785595272,1416.1587945558888,1430.463428844332,9312468
2021-11-29,1431.655517578125,1437.758851643089,1394.2250569187136,1425.50457124452,6495498
2021-11-30,1424.3125,1458.119072881912,1417.63700391748,1425.6952347668139,12610771
2021-12-01,1434.89794921875,1437.1867140836257,1420.0687644836373,1425.6952774897934,4338817
2021-12-02,1455.019775390625,1457.9284310424873,1430.4634855552597,1434.7548760119255,5601555
2021-12-03,1443.3853759765625,1464.7468707558762,1437.1867009138437,1455.067494363994,4062347
2021-12-06,1434.08740234375,1448.3920374924983,1427.936339382937,1442.8608653370816,3514766
2021-12-07,1454.971923828125,1460.97991652461,1439.904446233005,1443.7666274709682,6213767
2021-12-08,1481.7694091796875,1482.9614620199945,1462.8872456246618,1464.794530169153,7647767
2021-12-09,1456.0687255859375,1482.6276404154403,1451.4435837033311,1473.56803854607,5873872
2021-12-10,1451.96826171875,1457.1655661591328,1438.5218109437706,1454.2092980441053,3889692
2021-12-13,1441.0966796875,1466.3682022992448,1437.3297225079532,1455.25824549142,5161071
2021-12-14,1432.7999267578125,1445.721827386422,1427.6503511086605,1432.8476554406986,4595550
2021-12-15,1430.4635009765625,1452.7310261928142,1426.3151801060142,1433.3244279785156,5057574
2021-12-16,1430.5587158203125,1446.675293126215,1424.7415213780916,1442.6700422411207,6605216
2021-12-17,1404.7628173828125,1436.1852841738441,1399.6607380184041,1427.6025035911318,7497384
2021-12-20,1359.56005859375,1390.4103612275958,1348.5454443527967,1384.6885078892105,10578334
2021-12-21,1374.96142578125,1383.4964772496944,1363.7084008044549,1372.7680020685405,4559375
2021-12-22,1378.2037353515625,1388.5031182326866,1369.1441339619948,1384.974688466576,4288742
2021-12-23,1377.15478515625,1390.2197541621626,1370.240878666963,1385.8806352491495,4889583
2021-12-24,1372.196044921875,1384.688736827219,1361.8013196895788,1378.4900613524412,2780512
2021-12-27,1383.5443115234375,1386.5959203544246,1356.2224360278435,1362.659521627838,2352549
2021-12-28,1393.08056640625,1398.897760519256,1386.0235908739503,1392.9851090575344,2725339
2021-12-29,1386.4530029296875,1393.2715694849487,1380.3020559123436,1388.551086091306,3834351
2021-12-30,1393.7481689453125,1398.8501317758307,1378.0130715880782,1390.887242153088,3607959
2021-12-31,1410.818359375,1415.9680507760463,1393.7481399212575,1393.7481399212575,3162868
2022-01-03,1449.2025146484375,1452.3971930053988,1411.867396089621,1416.1587863512916,4534592
2022-01-04,1457.68994140625,1461.8382620071,1437.9018642625745,1449.5362534162196,4428676
2022-01-05,1492.30712890625,1499.1256946291169,1457.2607744039472,1465.557532255422,7166319
2022-01-06,1468.37060546875,1482.6752387417043,1459.120322516801,1471.4699426778902,4814465
2022-01-07,1478.6700439453125,1494.1190019001574,1464.6991616377638,1472.4236406151863,5589692
2022-01-10,1486.8714599609375,1499.12574060151,1473.8542188928966,1485.774748000733,4428248
2022-01-11,1493.3084716796875,1495.978600220677,1476.0475696691715,1489.16015103801,4194599
2022-01-12,1484.4873046875,1503.5601506246755,1480.052844724824,1495.3111214745645,10542765
2022-01-13,1457.1654052734375,1482.9137468587664,1449.9177472205902,1482.9137468587664,20981948
2022-01-14,1473.5203857421875,1476.9057459744486,1448.582616947608,1459.0726819814615,5604484
2022-01-17,1450.9666748046875,1483.867332235356,1448.725638812706,1459.0726338818088,11494686
2022-01-18,1458.357421875,1479.0038000263964,1452.397157767288,1461.9335803396273,6170576
2022-01-19,1448.05810546875,1468.3707330457357,1443.1945530156645,1462.8872898146833,7158813
2022-01-20,1439.046142578125,1457.642166289373,1430.5587033455818,1457.5944376127304,7598923
2022-01-21,1451.0621337890625,1458.8820706758604,1416.7310101990465,1430.463482917336,5768847
2022-01-24,1417.732421875,1450.7284238786326,1399.5178762855785,1439.9522187669302,5934254
2022-01-25,1419.0675048828125,1425.6952724611253,1377.0595140025853,1391.030397312665,6797124
2022-01-27,1406.5745849609375,1416.1587361031682,1368.4766237764622,1382.781257474474,14308919
2022-01-28,1395.4171142578125,1417.779979929259,1392.3177767410941,1409.0065172157306,12462604
2022-01-31,1416.8262939453125,1422.405194432578,1398.8025479173868,1404.4766729393025,6421273
2022-02-01,1427.6025390625,1446.67538527576,1405.1442160818206,1438.5694256351244,7369742
2022-02-02,1460.2169189453125,1463.8408059415208,1435.8037014249203,1441.859306232365,6984645
2022-02-03,1445.1016845703125,1468.561259409373,1439.0460798822467,1457.880513333323,5282381
2022-02-04,1453.3509521484375,1461.7906637260705,1443.909869531331,1457.5470018017538,5789979
2022-02-07,1400.08984375,1448.5825271875938,1392.3176364015055,1442.0023726099907,6134021
2022-02-08,1394.08203125,1409.9124708094826,1377.584088617179,1407.9575738596095,6990565
2022-02-09,1428.1746826171875,1430.1773081612864,1398.9932515721973,1405.6687476601355,5654171
2022-02-10,1454.39990234375,1464.3178059135628,1432.0370361446096,1443.8144957037669,7157265
2022-02-11,1448.4395751953125,1454.3044985866495,1429.9866200856925,1430.7018518063087,5355552
2022-02-14,1405.3826904296875,1429.938981043518,1401.186757201509,1420.9271073633988,7328310
2022-02-15,1447.4383544921875,1454.2091916567922,1404.762860830466,1407.5760590994657,6567533
2022-02-16,1445.4832763671875,1463.602479567568,1437.1389064722755,1463.2209993758042,5016132
2022-02-17,1436.662109375,1451.4435648647527,1432.3707190715236,1442.9561252044832,3675604
2022-02-18,1442.2408447265625,1446.6753045058463,1421.356056006787,1428.8422408566591,3898064
2022-02-21,1451.5389404296875,1459.7402410340892,1426.2198068821783,1434.2780378574362,3734033
2022-02-22,1440.6673583984375,1451.5389037675527,1418.971996339188,1420.7363277017073,4768098
2022-02-23,1431.32177734375,1454.9720369663685,1426.3151551778344,1454.3998748582612,4514781
2022-02-24,1353.599853515625,1406.5746114618344,1341.9177357754822,1382.6859425829189,11815383
2022-02-25,1388.5985107421875,1397.9442517188393,1366.4263275706546,1373.1971645257006,9159327
2022-02-28,1360.13232421875,1371.8621710202237,1348.4979347759752,1359.8939136448291,12440416
2022-03-02,1310.5428466796875,1333.573330029143,1291.6130715216618,1322.224964105066,19252780
2022-03-03,1307.443603515625,1327.4700919721006,1299.719124107553,1316.9800265901372,8763961
2022-03-04,1303.1522216796875,1321.7482467969608,1274.9244324762635,1296.9535466405964,10609682
2022-03-07,1263.385498046875,1270.5854283198048,1236.9219214476645,1257.377504362484,13527229
2022-03-08,1266.2462158203125,1272.158751157682,1232.1057769833023,1241.8328812896605,19606246
2022-03-09,1307.586669921875,1310.972030258136,1257.7111308005135,1268.3442657846754,11567347
2022-03-10,1328.137451171875,1360.8474253391928,1316.2646522946186,1360.8474253391928,11136603
2022-03-11,1332.047607421875,1343.634268204841,1309.06473492801,1323.655508641141,7575390
2022-03-14,1375.6766357421875,1382.7812237409848,1349.4037459265471,1349.4037459265471,12509063
2022-03-15,1357.986572265625,1382.3044497886399,1346.3044546320198,1376.5825962538129,9433964
2022-03-16,1381.01708984375,1387.5495161736944,1369.6209947609752,1379.920377940437,6682054
2022-03-17,1411.4383544921875,1420.7363670608806,1402.3787525021787,1403.7614872939823,7411977
2022-03-21,1417.5892333984375,1424.4077989066186,1404.5243808728173,1418.066054533116,6128938
2022-03-22,1424.884765625,1428.556265454866,1389.6476103251714,1412.6304844940032,5230907
2022-03-23,1410.67529296875,1448.3918903779395,1405.287190994379,1437.138865306004,15594128
2022-03-24,1375.7720947265625,1401.5204369641083,1368.0476153375814,1398.0396192682313,10080022
2022-03-25,1364.5667724609375,1384.68860144483,1353.2184059574474,1383.7349591573336,8183231
2022-03-28,1366.3787841796875,1371.337677757219,1336.6250734802463,1364.566840460868,7877443
2022-03-29,1384.4979248046875,1392.5561556000407,1363.708476293825,1374.1985414960852,6188724
2022-03-30,1408.48193359375,1414.0131054400904,1386.6436182827665,1403.7614508230065,10054871
2022-03-31,1402.1878662109375,1415.8726092864806,1397.9442047411926,1402.8077569589045,7147857
2022-04-01,1436.1854248046875,1439.9999943260812,1402.140438390819,1407.9576336286596,7284278
2022-04-04,1579.99462890625,1642.26740202591,1490.113841010485,1506.754852788424,48725485
2022-04-05,1533.6951904296875,1589.435534899238,1527.7349262044827,1589.435534899238,15461291
2022-04-06,1478.9560546875,1516.100490035149,1475.6183068247833,1514.0977481883933,13513930
2022-04-07,1446.4368896484375,1469.8964658290545,1443.5282342073765,1469.8488535631698,20390866
2022-04-08,1444.4342041015625,1455.0196094048256,1427.8885349550876,1442.0023698889709,20628161
2022-04-11,1426.7918701171875,1439.9997919464681,1424.026284320572,1436.1852229611795,10399533
2022-04-12,1424.2646484375,1436.995748728464,1411.5335481465363,1415.2050473928691,13717701
2022-04-13,1397.0382080078125,1432.6568402053588,1394.8449006161754,1420.9269936262954,14446260
2022-04-18,1330.7601318359375,1365.2820537434832,1325.6105564256297,1353.0753854557977,22810188
2022-04-19,1279.9786376953125,1325.1336933484367,1265.4833214221856,1316.8846642407573,37048011
2022-04-20,1291.517822265625,1296.8581958997756,1273.446230710488,1291.6607754824695,24662868
2022-04-21,1310.6383056640625,1315.8357261805072,1290.5642045760555,1301.7217732104355,26223135
2022-04-22,1292.7574462890625,1311.5918812433513,1286.6065001723525,1296.9534955864772,10329574
2022-04-25,1302.4368896484375,1307.1097599080406,1260.9534521967025,1287.4170243641886,10467744
2022-04-26,1308.4449462890625,1317.8859118001228,1294.235652932151,1308.3972176101533,8508421
2022-04-27,1308.921875,1315.072821691348,1293.2343882446462,1296.9536167514384,9027167
2022-04-28,1307.77734375,1315.0727306212984,1298.9561524822357,1308.3972345267741,10386861
2022-04-29,1320.4130859375,1339.6290012830343,1307.9681239518193,1316.360106221926,14200738
2022-05-02,1338.627685546875,1341.250201941622,1298.9085758246572,1298.9085758246572,9747158
2022-05-04,1293.138916015625,1338.5322647114726,1287.4170624049364,1335.0991758273415,14527958
2022-05-05,1290.230224609375,1311.2580826077565,1284.079278713705,1311.2580826077565,8931456
2022-05-06,1256.51904296875,1273.1124418982452,1252.132311769585,1268.344230505368,13365634
2022-05-09,1258.6646728515625,1265.0064169576417,1235.4435078542215,1239.7348978853631,16381217
2022-05-10,1278.8819580078125,1290.277936081964,1254.0872600491052,1254.0872600491052,10056906
2022-05-11,1286.0819091796875,1292.1852428340262,1267.0567929438525,1290.2779583427582,8551462
2022-05-12,1257.0919189453125,1280.004264562276,1247.3963319045815,1274.505230955244,11191145
2022-05-13,1245.804443359375,1271.5145292836887,1241.6078901275473,1263.844970541553,8384119
2022-05-16,1259.0694580078125,1265.7261204564911,1239.9678692269522,1253.1846268848947,4902178
2022-05-17,1267.6556396484375,1270.549830606539,1252.4128534964639,1266.3049936483371,8320722
2022-05-18,1267.5592041015625,1286.2749960559818,1263.79673226169,1277.3512405037523,7866192
2022-05-19,1241.65625,1250.676455262567,1233.2148593972086,1240.8361349866373,10268753
2022-05-20,1274.3604736328125,1277.4958471839695,1246.769209935616,1257.0436114331635,6959675
2022-05-23,1258.00830078125,1283.0430047529424,1253.2810987974146,1267.6556037013515,9743160
2022-05-24,1272.4310302734375,1278.2676959154778,1251.1587970116911,1254.1494375019784,6435398
2022-05-25,1281.93359375,1288.8313207741435,1276.531010178334,1283.0912229354014,6443556
2022-05-26,1318.496826171875,1322.645213480593,1292.738574809624,1294.812768463983,13496214
2022-05-27,1342.952880859375,1345.5093219798152,1322.404078062912,1323.4170919986973,12015859
2022-05-30,1352.1177978515625,1370.3993899141035,1349.1270397123164,1360.5109043480215,6312337
2022-05-31,1339.962158203125,1355.2532282991208,1331.3278687688946,1346.6671047229142,6742694
2022-06-01,1345.654052734375,1351.0565189309743,1330.5078339352594,1331.3278311478355,6045948
2022-06-02,1336.2479248046875,1339.0456662482497,1329.977177808568,1338.3221185179284,5737510
2022-06-03,1331.6173095703125,1351.3459975345388,1327.758388285188,1348.9824553533729,3478622
2022-06-06,1329.8323974609375,1338.0808883995076,1312.6602692637205,1327.758321586318,3086633
2022-06-07,1314.54150390625,1325.8289192527716,1306.3412962272514,1313.9626892701306,5126983
2022-06-08,1319.1722412109375,1332.2925497920367,1309.1390224965921,1324.864173557387,2993294
2022-06-09,1329.10888671875,1333.305557734161,1309.283749719946,1314.2038506951637,3655908
2022-06-10,1303.447021484375,1319.7027026970475,1296.2115445857144,1312.1295937627676,4577715
2022-06-13,1279.8111572265625,1283.0912637093309,1262.1566638810964,1276.9169664061656,5446286
2022-06-14,1265.7261962890625,1279.232420944586,1258.9730839613007,1265.0026485396595,5935178
2022-06-15,1261.3365478515625,1269.3921398400112,1252.6058095431652,1255.7411829292312,5905235
2022-06-16,1236.1090087890625,1273.9746739307632,1232.9253516202207,1263.79672192683,6084596
2022-06-17,1244.2608642578125,1253.1846192447363,1226.75098632508,1230.0310927921776,7361961
2022-06-20,1275.5181884765625,1278.267646275944,1248.5057401024294,1258.6835740987256,7968420
2022-06-21,1289.4102783203125,1306.244774280214,1277.351150049631,1289.7479103589067,6610342
2022-06-22,1283.33251953125,1289.796165626449,1276.5311236091181,1285.2619801883163,4079849
2022-06-23,1288.0596923828125,1300.456453269375,1271.9969092252752,1283.573672904231,7686122
2022-06-24,1306.052001953125,1313.6251116883268,1291.3398640365797,1291.3398640365797,4006716
2022-06-27,1308.41552734375,1327.4689516129033,1304.3154233870969,1321.6805695564517,4902082
2022-06-28,1298.4305419921875,1303.3506429982622,1291.195064699451,1296.597530858375,4885287
2022-06-29,1296.5491943359375,1303.1094072529904,1284.2971670594436,1284.2971670594436,4997023
2022-06-30,1300.45654296875,1306.2449252074832,1288.8797784912833,1288.8797784912833,6237911
2022-07-01,1306.003662109375,1312.0332265697136,1283.1396007817427,1296.5492579295915,5736226
2022-07-04,1307.836669921875,1312.2261221788451,1294.9092601989016,1305.9553751560902,4243740
2022-07-05,1304.894287109375,1330.7008247481583,1300.7460171385526,1315.89223698319,7162859
2022-07-06,1322.8863525390625,1324.9605461251986,1299.5880934974227,1300.456374273587,7524539
2022-07-07,1346.570556640625,1348.6929161265564,1325.9734711845488,1331.327771283725,8871571
2022-07-08,1347.82470703125,1360.2697517169659,1345.5576143313747,1360.2697517169659,6237015
2022-07-11,1356.5555419921875,1360.1732806361067,1344.1104975041194,1344.8340452329032,3731416
2022-07-12,1342.7117919921875,1355.6873685165606,1340.396415523747,1355.6873685165606,4938487
2022-07-13,1309.958984375,1345.0269064258607,1306.4859789273291,1340.9750863643992,7972805
2022-07-14,1303.3990478515625,1324.2372008398606,1301.6624860338125,1313.9627985755437,5186205
2022-07-15,1314.010986328125,1316.7604442015056,1299.298848871249,1305.2801297805306,6797823
2022-07-18,1300.0224609375,1317.9181386934938,1294.7164438872435,1300.4565424992732,10166110
2022-07-19,1300.5047607421875,1310.6344291470539,1289.844443552998,1289.844443552998,7896269
2022-07-20,1316.905029296875,1322.741576448447,1307.4506260680762,1311.9366451283217,10173931
2022-07-21,1312.7567138671875,1321.19810372303,1310.2001551007186,1312.5638149193098,6320139
2022-07-22,1343.386962890625,1347.7282493057114,1314.3486039782556,1317.8216095573384,6364796
2022-07-25,1347.34228515625,1355.0601273943096,1334.5114430944323,1345.7987402616234,5071563
2022-07-26,1344.5928955078125,1352.5519207188902,1337.4057016656002,1346.7635387471973,4263982
2022-07-27,1354.8671875,1356.4107323479802,1335.4278493973625,1339.9138686156516,4606389
2022-07-28,1366.878173828125,1373.7760193885758,1361.2345248295508,1365.1417298558365,8710203
2022-07-29,1383.6160888671875,1387.8609255552176,1365.3827812035915,1387.2821109534234,10009868
2022-08-01,1395.144775390625,1397.3635844669816,1379.6126407964025,1388.2469300517664,6596518
2022-08-02,1379.8055419921875,1393.6493985493832,1372.8595307850376,1391.1411232670753,7518255
2022-08-03,1383.037353515625,1385.1115472420888,1367.0228538687375,1374.6924127530663,5487749
2022-08-04,1381.397216796875,1395.6751533032354,1363.1155085850419,1389.2115079762577,6006103
2022-08-05,1376.718505859375,1386.2692422011266,1371.0265731885256,1382.4586043892104,4634491
2022-08-08,1410.4840087890625,1412.8475509626107,1376.766613509999,1377.63489434934,7678868
2022-08-10,1414.5841064453125,1419.6006569718604,1397.9425085297403,1409.8086207323202,8676551
2022-08-11,1433.2996826171875,1438.4128000385183,1422.543034561903,1434.0715139217018,9150883
2022-08-12,1432.7691650390625,1436.7728191594426,1423.893576013834,1432.6244319474972,4425185
2022-08-16,1449.169677734375,1455.2956917302697,1435.5670037378773,1442.0789334158217,6281878
2022-08-17,1456.6463623046875,1459.3958202176536,1433.3481010665205,1447.0955083962851,6192175
2022-08-18,1458.3826904296875,1460.5051676657267,1446.7577614277939,1447.0953934666177,4171069
2022-08-19,1440.3907470703125,1458.6723407428265,1437.4482722928649,1456.7428799746483,4031851
2022-08-22,1418.4910888671875,1435.8562332365982,1415.9345301709286,1432.4315115338065,4117033
2022-08-23,1414.101806640625,1423.893725567765,1399.2449355662611,1402.0426771589882,7483442
2022-08-24,1420.903076171875,1423.4596351590685,1407.7344833068437,1410.339325917638,6727760
2022-08-25,1413.1851806640625,1434.361081771575,1405.6120712320305,1427.7044190343054,5911520
2022-08-26,1413.4263916015625,1429.5374588703658,1409.6639197384927,1420.1313380951578,3853088
2022-08-29,1388.6328125,1395.0000089046705,1378.213678190591,1386.3174362351392,4326589
2022-08-30,1433.6856689453125,1437.3998570309234,1392.202266228519,1395.43408916626,5067700
2022-09-01,1420.227783203125,1436.9175473041741,1407.5415557718654,1413.0887551863193,11201568
2022-09-02,1433.1068115234375,1437.930462858084,1413.5227399988032,1420.2276860129168,6019043
2022-09-05,1442.320068359375,1446.1307059020448,1431.7562010162105,1433.6856615978008,6065966
2022-09-06,1436.821044921875,1453.5109261733564,1434.023303506347,1446.0342663682868,6119348
2022-09-07,1430.019775390625,1437.4481516185208,1419.4077420565286,1419.4077420565286,4888103
2022-09-08,1444.780029296875,1447.095405498658,1429.8749937262091,1437.5445522693817,5582345
2022-09-09,1445.7447509765625,1455.7779692813874,1441.3552989315874,1443.4293747885376,7564444
2022-09-12,1440.8729248046875,1450.9543089008548,1437.4480852807671,1447.0953878665441,5540246
2022-09-13,1459.7333984375,1462.4346903928363,1445.696643182796,1446.0342752359807,6500983
2022-09-14,1474.7349853515625,1484.623470850817,1439.715228623841,1441.3553407802353,10109880
2022-09-15,1467.0654296875,1486.6012197217394,1458.6723225565427,1476.0374692536443,6769686
2022-09-16,1440.1011962890625,1461.2769798704417,1430.6950755965029,1450.0861316251007,10280023
2022-09-19,1449.6038818359375,1460.6018319970942,1427.8009982534343,1436.483571891462,6038019
2022-09-20,1467.0654296875,1470.249087021277,1456.6464123282017,1460.6017833006651,5390834
2022-09-21,1464.7982177734375,1467.8371417513438,1451.9190919065215,1454.8132827873983,4536152
2022-09-22,1433.5892333984375,1456.8874938199108,1430.4538599068192,1449.024918280251,6024072
2022-09-23,1395.144775390625,1422.9772215610533,1386.3174694123618,1420.4206626608554,7903126
2022-09-26,1376.33251953125,1385.7868059049115,1367.9875788015129,1375.0783230229915,4461743
2022-09-27,1363.9840087890625,1389.2117314938303,1357.3756293137635,1381.8798042417116,6319850
2022-09-28,1340.541015625,1360.8485174804011,1337.019726529145,1356.4107817190852,5908066
2022-09-29,1333.5948486328125,1352.7447207016949,1330.1701268757656,1347.0529063912657,7205194
2022-09-30,1371.219482421875,1380.9632355673405,1316.8569498404245,1330.170275999731,7890878
2022-10-03,1363.3568115234375,1367.8428309670453,1351.683598457816,1360.2214380514977,5770556
2022-10-04,1401.753173828125,1406.576825493053,1375.8501879404473,1379.0820110029626,5769263
2022-10-06,1386.3175048828125,1411.0145781461094,1383.6162128125577,1408.4580191804994,6274599
2022-10-07,1380.3360595703125,1384.3395958110787,1370.2545580123858,1379.8054108380825,6648997
2022-10-10,1365.0933837890625,1375.7054171612742,1348.8858675328033,1358.3402716431096,6554651
2022-10-11,1351.24951171875,1367.0228284945474,1350.0917647053866,1351.6835932456809,7260810
2022-10-12,1360.076904296875,1364.9487219403775,1348.0177748353299,1353.7095897292302,4612525
2022-10-13,1344.4481201171875,1356.6519819432988,1335.1867328067738,1352.600161796533,7357117
2022-10-14,1388.2469482421875,1395.9647909009348,1365.3346028490312,1367.022880930632,6424960
2022-10-17,1395.53076171875,1406.1909616321639,1376.6702359078013,1384.388078856128,9205250
2022-10-18,1392.92578125,1411.3039400583611,1389.2115932515835,1406.625021786853,5280554
2022-10-19,1407.2039794921875,1425.2926739520374,1402.1391450434296,1412.365263425077,6483520
2022-10-20,1397.701416015625,1401.6567870046924,1391.6235675401501,1393.0706631043167,3949039
2022-10-21,1387.8609619140625,1406.2391209157286,1383.4232261641503,1400.788371262445,5246303
2022-10-24,1409.519287109375,1411.4004641353665,1403.0073574218059,1403.0073574218059,1083897
2022-10-25,1399.7271728515625,1416.031137974019,1394.035240703318,1409.567374503498,6886697
2022-10-27,1403.103759765625,1415.5969699368495,1400.064835793862,1412.8475121585604,7968638
2022-10-28,1407.251953125,1415.2592612180922,1396.3505720785922,1398.8588471480803,5237139
2022-10-31,1443.911865234375,1445.1660617931736,1415.500603582132,1420.0830727366833,6415264
2022-11-01,1459.8782958984375,1475.0727998868072,1446.0344380398005,1450.4721743818277,9536878
2022-11-02,1460.7945556640625,1474.3490633227473,1458.2862804670797,1463.4958475776918,6360203
2022-11-03,1454.379150390625,1466.6311775851527,1444.2011990429032,1444.8764631188508,5166176
2022-11-04,1444.345947265625,1462.6275387759285,1437.0621866212448,1450.1824947400974,5409030
2022-11-07,1455.585205078125,1458.6722951046472,1439.4741375089468,1456.742834396837,4917917
2022-11-09,1455.1510009765625,1464.4123887906214,1450.954447503857,1461.6147649854413,4634895
2022-11-10,1470.9725341796875,1473.1431773683444,1442.3200911953911,1444.297717663876,6387091
2022-11-11,1554.3253173828125,1579.2635732237375,1483.7552691619476,1490.508381570357,28361169
2022-11-14,1558.087646484375,1570.5808561889999,1541.6389485196694,1555.1451720986902,9597695
2022-11-15,1561.8984375,1565.902092007666,1548.633395180281,1565.902092007666,5515101
2022-11-16,1575.30810546875,1584.0871275066968,1555.1452189651616,1561.5606989115206,6789075
2022-11-17,1561.0782470703125,1574.0056557205573,1556.9781435879725,1561.0299634527873,6050465
2022-11-18,1556.978271484375,1565.7572937558982,1548.6333307465532,1563.827833135127,5229616
2022-11-21,1541.011962890625,1555.1452857214147,1534.1141175058096,1550.948732355736,4172408
2022-11-22,1538.744873046875,1547.7650780600252,1534.8859517351586,1543.5685246865203,4273157
2022-11-23,1542.7484130859375,1548.3920615329325,1537.7800287124576,1548.3920615329325,5092869
2022-11-24,1567.8314208984375,1574.439799690969,1542.748433893557,1549.3085290666472,8598980
2022-11-25,1560.5960693359375,1574.1504600519652,1557.1712294982046,1572.2209993580166,4205248
2022-11-28,1543.8096923828125,1550.755703570954,1537.8284115132979,1546.3662512801602,8052990
2022-11-29,1541.4942626953125,1555.482851831089,1536.6706112691827,1540.9154480771624,6319118
2022-11-30,1551.720458984375,1556.013579630653,1540.7707932438645,1540.7707932438645,7592403
2022-12-01,1562.3807373046875,1579.2635177324935,1558.0394509089658,1564.7925630800883,10223183
2022-12-02,1550.4180908203125,1561.512489622685,1548.5369137815355,1553.2158323321582,3905539
2022-12-05,1556.061767578125,1557.6535962051867,1539.9025342503971,1553.1675765343527,5796311
2022-12-06,1554.3253173828125,1556.785309101201,1543.5685504935736,1544.533280837632,6176546
